,title,text,sents,coherence_per_sent,cohesion_per_sent,consistency_per_sent,relevance_per_sent
440,Young people enjoy life more than older people do.,"When I was a little boy, I always thought about "" Why does Uncle Can look sad? "". It was the times that I tried to create new thoughts in my mind and tried to find out why we happened to be alive. Uncle Can always looked sad and he always said he said something to deal with in his mind. I tried to find and solve what he had in mind with my insufficient logic -like I said, I was a little boy then- , which i solved lots of times. However it did not matter how many times I had solved his problems. It just made him create more. Then I understood that it is not just the ""things in his mind"", but there is something more which is socially structured by human beings and our culture. As time goes by, we grow up and as time goes by we have more and more responsibilities which are given to us by our society, which is the fact that makes older people more stressed than younger people. When we are talking about society, we have to stop and focus on the culture of society and socially structured situations. In this example that I will give, one may see things more clearly. When I was at elementary school, I just had to pass my courses, then I attended high school, now I had to pass my courses and be accepted to a well-known university.","['When I was a little boy, I always thought about "" Why does Uncle Can look sad? "". It was the times that I tried to create new thoughts in my mind and tried to find out why we happened to be alive. Uncle Can always looked sad and he always said he said something to deal with in his mind. I tried to find and solve what he had in mind with my insufficient logic -like I said, I was a little boy then- , which i solved lots of times. However it did not matter how many times I had solved his problems. It just made him create more. Then I understood that it is not just the ""things in his mind"", but there is something more which is socially structured by human beings and our culture. As time goes by, we grow up and as time goes by we have more and more responsibilities which are given to us by our society, which is the fact that makes older people more stressed than younger people. When we are talking about society, we have to stop and focus on the culture of society and socially structured situations. In this example that I will give, one may see things more clearly.', 'When I was at elementary school, I just had to pass my courses, then I attended high school, now I had to pass my courses and be accepted to a well-known university.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
441,"In twenty years, there will be fewer cars in use than there are today.","NO,I don't agree with this statement. Because,now a days present - day technology is improved a lot. People are introducing four wheelers with different models and different infrastructure. Not only this four wheeler and two wheeleralso. Nowadays, buying a car has become a prestige issue. So, everyone goes to buy a car if they have enough money. Most people in society feel that if they have a car then only people respect them. Nowadays, there is no person without a car those who have enough money. People now a days only use cars in large numbers. So if you consider the future day-to-day technology is improving a lot. So,people are crazy about buying a car,especially recently settled people. In the olden days people were crazy about buying a bike when they got settled. But the present situation is not like that,people are paying more interest in cars than bikes. I want to share one of my personal experiences. Consider My uncle, working as an advocate only.","[""NO,I don't agree with this statement. Because,now a days present - day technology is improved a lot. People are introducing four wheelers with different models and different infrastructure. Not only this four wheeler and two wheeleralso. Nowadays, buying a car has become a prestige issue. So, everyone goes to buy a car if they have enough money. Most people in society feel that if they have a car then only people respect them. Nowadays, there is no person without a car those who have enough money. People now a days only use cars in large numbers. So if you consider the future day-to-day technology is improving a lot. So,people are crazy about buying a car,especially recently settled people. In the olden days people were crazy about buying a bike when they got settled. But the present situation is not like that,people are paying more interest in cars than bikes. I want to share one of my personal experiences."", 'Consider My uncle, working as an advocate only.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
442,Young people nowadays do not give enough time to helping their communities.,"By discussing the statement, we first have to define what >>helping their communities<< means. What are the communities? The communities may be some sport, music or religious.","['By discussing the statement, we first have to define what >>helping their communities<< means.', 'What are the communities? The communities may be some sport, music or religious.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
443,Young people nowadays do not give enough time to helping their communities.,"I strongly disagree with this statement, as i do not see why it would be correct. It contains no arguments to support its claim. Young people do give enough time to helping their communities nowadays, as they always have. I do not see the reason for elderly people to believe in this statement, or to view our youth in a critical manner. Yes, the youth might be somewhat different than the generation of people they grew up in, but it does not need to be different in a negative way. Their criticism merely demonstrates their inability to take responsibility or to adapt to recent events, which would bring about a difference in mentality in the next generation. Most probably people making such a statement are not satisfied with their own contribution to their communities and will try to ease their minds by making such a claim. Often pensioners who have nothing better to do, i.","['I strongly disagree with this statement, as i do not see why it would be correct. It contains no arguments to support its claim. Young people do give enough time to helping their communities nowadays, as they always have. I do not see the reason for elderly people to believe in this statement, or to view our youth in a critical manner. Yes, the youth might be somewhat different than the generation of people they grew up in, but it does not need to be different in a negative way. Their criticism merely demonstrates their inability to take responsibility or to adapt to recent events, which would bring about a difference in mentality in the next generation. Most probably people making such a statement are not satisfied with their own contribution to their communities and will try to ease their minds by making such a claim.', 'Often pensioners who have nothing better to do, i.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
444,"In twenty years, there will be fewer cars in use than there are today.","I completely agree with this statement. I think there are various arguments to support it. To begin with, the growing number of cars is becoming a problem nowadays. In some cities, like London, they tried to find a solution to reduce the number of users by asking for a fee to drive into the city. Having so many cars in a confined area brings a lot of problems like pollution, parking problems, accidents without even thinking about the fact that so many cars consume a lot of fuel. Speaking of, it's abundance is dropping dangerously, and of course the price is equally expanding. It's becoming a luxury to drive now. Maybe there will be a restriction at some point, that allows each person to drive a certain amount of time in a week. This could encourage people to drive with friends or colleagues to a work place for example. Thanks to this, fewer cars will be in use every day! I'm actually wondering if certain firms could give money to people who fill up their car to drive to work. This could even bring people closer together. If you watch sciencefiction movies, you quickly realise that in most of them, there are not even cars! Cars have been replaced by some kind of machines flying around. Perhaps some scientists are currently trying to come up with new ideas to replace cars in an environmentally friendly way. An easier way to reduce the number of cars would also be to expand hugely the different forms of transport like trains, buses and subways in a way that cars will become unnecessary. If people realise that it's easier, cheaper and faster to go anywhere by train, bus or subway, cars will become useless. Sadly, this is still not the case nowadays. Certain areas are too remote to access them by any other way than by car. It is still easier and safer as well to ride home in the car in the middle of the night.","[""I completely agree with this statement. I think there are various arguments to support it. To begin with, the growing number of cars is becoming a problem nowadays. In some cities, like London, they tried to find a solution to reduce the number of users by asking for a fee to drive into the city. Having so many cars in a confined area brings a lot of problems like pollution, parking problems, accidents without even thinking about the fact that so many cars consume a lot of fuel. Speaking of, it's abundance is dropping dangerously, and of course the price is equally expanding. It's becoming a luxury to drive now. Maybe there will be a restriction at some point, that allows each person to drive a certain amount of time in a week. This could encourage people to drive with friends or colleagues to a work place for example. Thanks to this, fewer cars will be in use every day! I'm actually wondering if certain firms could give money to people who fill up their car to drive to work. This could even bring people closer together. If you watch sciencefiction movies, you quickly realise that in most of them, there are not even cars! Cars have been replaced by some kind of machines flying around. Perhaps some scientists are currently trying to come up with new ideas to replace cars in an environmentally friendly way. An easier way to reduce the number of cars would also be to expand hugely the different forms of transport like trains, buses and subways in a way that cars will become unnecessary. If people realise that it's easier, cheaper and faster to go anywhere by train, bus or subway, cars will become useless. Sadly, this is still not the case nowadays. Certain areas are too remote to access them by any other way than by car."", 'It is still easier and safer as well to ride home in the car in the middle of the night.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
445,"In twenty years, there will be fewer cars in use than there are today.","A few years ago, the car was a really expansive thing to own by one person. It is because of payment of all the employees as well as their economic problems. In a few years, the materials which are used in cars were quite expensive and to make them they did not have machines to build these cars and they were making the cars by human beings' hand. In a few years, our world has got so many machines and their' improvements, cars are one of them as well. This helped to people to build up many mechanical things such as cars, buildings, computers or even children's activities. This also affected our relationships and the way we met new people that we never imagined, it did affect the children's world as well. Since those computer games or GameBoy came out, they have stopped going around their houses, stopped running and hanging out with their friends outside of their houses, instead of these things stopping, they started to play inside their houses and stayed in their rooms, did not come out from there and they became much weaker because of these computer games. However, because of those technological improvements, people have started to get cars for each person much easier than before. The cost of cars is getting lower and lower, and car companies try to make and sell them as cheaply as possible with lots of benefits. So, I disagree that there will be fewer cars in use than there are today but, ""the problems with it"" is we might finish all the oil we have now and we can not use cars in thefuture. However, we are making new style of cars that run on battery, which means they are not going to use oil any more instead of using a battery. It includes the solar battery as well. so eventually, I disagree with this topic.","['A few years ago, the car was a really expansive thing to own by one person. It is because of payment of all the employees as well as their economic problems. In a few years, the materials which are used in cars were quite expensive and to make them they did not have machines to build these cars and they were making the cars by human beings\' hand. In a few years, our world has got so many machines and their\' improvements, cars are one of them as well. This helped to people to build up many mechanical things such as cars, buildings, computers or even children\'s activities. This also affected our relationships and the way we met new people that we never imagined, it did affect the children\'s world as well. Since those computer games or GameBoy came out, they have stopped going around their houses, stopped running and hanging out with their friends outside of their houses, instead of these things stopping, they started to play inside their houses and stayed in their rooms, did not come out from there and they became much weaker because of these computer games. However, because of those technological improvements, people have started to get cars for each person much easier than before. The cost of cars is getting lower and lower, and car companies try to make and sell them as cheaply as possible with lots of benefits. So, I disagree that there will be fewer cars in use than there are today but, ""the problems with it"" is we might finish all the oil we have now and we can not use cars in thefuture. However, we are making new style of cars that run on battery, which means they are not going to use oil any more instead of using a battery. It includes the solar battery as well.', 'so eventually, I disagree with this topic.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
446,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"The question has been asked whether it is more important for students to understand ideas and concepts or for them to learn facts. In my opinion, understanding is definitely more important because it gives the students a chance to explore, a chance to be creative and an unforgettable result. Trying to understand ideas and concepts of a topic allows students to go through the investing process. For example, telling students that literacy devices such as metaphor, similies and imagery make writings good is not really convincing. Instead, it would be better to let the students explore through different types of literature and find out for themselves that certain techniques add to the perfection of writing. Understanding how they work would give students a better lesson. Getting the concepts and ideas also provides students with a chance to be creative, especially when dealing with are.","['The question has been asked whether it is more important for students to understand ideas and concepts or for them to learn facts. In my opinion, understanding is definitely more important because it gives the students a chance to explore, a chance to be creative and an unforgettable result. Trying to understand ideas and concepts of a topic allows students to go through the investing process. For example, telling students that literacy devices such as metaphor, similies and imagery make writings good is not really convincing. Instead, it would be better to let the students explore through different types of literature and find out for themselves that certain techniques add to the perfection of writing. Understanding how they work would give students a better lesson.', 'Getting the concepts and ideas also provides students with a chance to be creative, especially when dealing with are.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
447,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"Have you met a person who is knowledgeable? You might say in your heart. How creative and smart he is! But have you tried to be knowledgable like him? It is definitely not a sophisticated task if you know the benefits from being knowledgable. Indeed, if you have broad knowledge of many academic subjects, you will be more successful in your personal life and in your practical career. First of all, just imagine yourself knowing a huge variety of knowledge.","['Have you met a person who is knowledgeable? You might say in your heart. How creative and smart he is! But have you tried to be knowledgable like him? It is definitely not a sophisticated task if you know the benefits from being knowledgable. Indeed, if you have broad knowledge of many academic subjects, you will be more successful in your personal life and in your practical career.', 'First of all, just imagine yourself knowing a huge variety of knowledge.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
448,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"Some people agree that It is more important for students to understand ideas and concepts than it is for them to learn facts or others disagree that. When I read this question, I was conflicted between agreeing or disagreeing because both are important to students. However, I agree that it is more important for students to understand ideas and concepts than it is for them to learn facts. There are a few specific reasons and examples to support my statement. First, ideas and concepts could be basic information of all theory or other  information. For example, facts are from the ideas and concepts. If there are not ideas and concepts, there also are not facts, all investigations have patterns or methods such a scientific method. First of all we think of ideas and concepts first.","['Some people agree that It is more important for students to understand ideas and concepts than it is for them to learn facts or others disagree that. When I read this question, I was conflicted between agreeing or disagreeing because both are important to students. However, I agree that it is more important for students to understand ideas and concepts than it is for them to learn facts. There are a few specific reasons and examples to support my statement. First, ideas and concepts could be basic information of all theory or other  information. For example, facts are from the ideas and concepts. If there are not ideas and concepts, there also are not facts, all investigations have patterns or methods such a scientific method.', 'First of all we think of ideas and concepts first.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
449,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"i think it is more important to use their ideas and depend on their imagination. of course every idea can be based onfacts. but sometimes it's wrong because students have to try to think of things someyears ago. many schools force students to study with formulas and memorize only facts. they didn't allow students to speak their opinions freely. but these days, many systems have changed in school. they encourage students' creative activity. when childhood is important to students they don't know much about society and the future and around many things. Free thinking can be helpful in our society. these thinking can produce a more advanced future. just to learn the facts and memorize them block them from free thinking and the ability to imagine about everything as much as they can. for example , i read the book a few days ago after reading the book i agreed with it. the book includes information about French education. the children learn mathematics in school they have to solve the problem but they can't count the number well. when they learned mathematics they were focussed on remembering the formula and they always studied the same questions. sometimes they faced higher problems but they also depended on the formula. so, oneday their homeroom teacher asked them ""which is bigger , 1/4 or 1/2? ""children answered ""1/4"" they knew only a bigger number. they couldn't think about the amount and range and degree. so i suggest that they should be learnd with new ways like experiments and express their thinking,even if it's wrong. another one is about art. art includes alot of things.","['i think it is more important to use their ideas and depend on their imagination. of course every idea can be based onfacts. but sometimes it\'s wrong because students have to try to think of things someyears ago. many schools force students to study with formulas and memorize only facts. they didn\'t allow students to speak their opinions freely. but these days, many systems have changed in school. they encourage students\' creative activity. when childhood is important to students they don\'t know much about society and the future and around many things. Free thinking can be helpful in our society. these thinking can produce a more advanced future. just to learn the facts and memorize them block them from free thinking and the ability to imagine about everything as much as they can. for example , i read the book a few days ago after reading the book i agreed with it. the book includes information about French education. the children learn mathematics in school they have to solve the problem but they can\'t count the number well. when they learned mathematics they were focussed on remembering the formula and they always studied the same questions. sometimes they faced higher problems but they also depended on the formula. so, oneday their homeroom teacher asked them ""which is bigger , 1/4 or 1/2? ""children answered ""1/4"" they knew only a bigger number. they couldn\'t think about the amount and range and degree. so i suggest that they should be learnd with new ways like experiments and express their thinking,even if it\'s wrong. another one is about art.', 'art includes alot of things.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
450,Successful people try new things and take risks rather than only doing what they already know how to do well.,"There are so many successful people In my country. they won the risk of the situation. In my opinion, Successful people try new things and they might be success. they always research new things and make a lot of money.","['There are so many successful people In my country. they won the risk of the situation. In my opinion, Successful people try new things and they might be success.', 'they always research new things and make a lot of money.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
451,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"In my opinion the statement is true. Actually everybody should have a wide knowledge of a lot of academic subjects than to specialize in only one field. First, if you have a wider knowledge it will use you a lot because it supports you in the admission to the universities or in a future job. A lot of people will know after talking to others if somebody has a wider knowledge or not. And if you have an interview for a job or an admission interview at university, your knowledge can lead you to your goal a good job or admission. Second if you have a good knowledge you can understand many more subjects and world problems than if you did not have it. And that will make your world more interesting. Also you can help by questions from your friends, parents or relatives and that gives you more self confidence and makes you more and more a respected partner. Also it will develop your logical thinking and this point will lead to greater knowledge again. Furthermore, a good and wide knowledge will rest you a lifetime. And I think the more and more people learn and know about academic subjects, their life becomes more interesting and they will also discover new interests. Like the museum, theatre, reading the newspaper, books etc. This will make your world more colourful as if you only lived in your four walls, with your sole specialized subject.","['In my opinion the statement is true. Actually everybody should have a wide knowledge of a lot of academic subjects than to specialize in only one field. First, if you have a wider knowledge it will use you a lot because it supports you in the admission to the universities or in a future job. A lot of people will know after talking to others if somebody has a wider knowledge or not. And if you have an interview for a job or an admission interview at university, your knowledge can lead you to your goal a good job or admission. Second if you have a good knowledge you can understand many more subjects and world problems than if you did not have it. And that will make your world more interesting. Also you can help by questions from your friends, parents or relatives and that gives you more self confidence and makes you more and more a respected partner. Also it will develop your logical thinking and this point will lead to greater knowledge again. Furthermore, a good and wide knowledge will rest you a lifetime. And I think the more and more people learn and know about academic subjects, their life becomes more interesting and they will also discover new interests. Like the museum, theatre, reading the newspaper, books etc.', 'This will make your world more colourful as if you only lived in your four walls, with your sole specialized subject.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
452,Most advertisements make products seem much better than they really are.,"I strongly agree with the statement that advertisements drive us to believe their products are better than the truth. It's surely a way to attract more people to buy the products. But sometimes,the products really disappoint clients. For example:once a day,when I was too young,a university student knocked on my room door while I was lonely in the house. She recommended a type of shoe that was very good. It could prevent from humid and fire. Then it was magically to see while the skin of shoes,it didn't get firing. Then a young girl curious as me thought it was very interesting,as a consequence,I bought it. But only after some days,I found the shoes hadn't got a good texture and were destroyed by walking. Then from these advertisements,I take a lesson:Don't believe adversisements! When they claim some aspects are really good and attractive,it means in other aspects,maybe they are controversial. When the claim something is high technology,maybe it indicates this product is easily to be destroyed! But can we prevent the advertisements from daily life? Certainly not. Watching advertisements is a way to collect information and get up with the pace of the world.","[""I strongly agree with the statement that advertisements drive us to believe their products are better than the truth. It's surely a way to attract more people to buy the products. But sometimes,the products really disappoint clients. For example:once a day,when I was too young,a university student knocked on my room door while I was lonely in the house. She recommended a type of shoe that was very good. It could prevent from humid and fire. Then it was magically to see while the skin of shoes,it didn't get firing. Then a young girl curious as me thought it was very interesting,as a consequence,I bought it. But only after some days,I found the shoes hadn't got a good texture and were destroyed by walking. Then from these advertisements,I take a lesson:Don't believe adversisements! When they claim some aspects are really good and attractive,it means in other aspects,maybe they are controversial. When the claim something is high technology,maybe it indicates this product is easily to be destroyed! But can we prevent the advertisements from daily life? Certainly not."", 'Watching advertisements is a way to collect information and get up with the pace of the world.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
453,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"Since many years, schoolchildren have to learn many academic subjects. It is a kind of selection to have the best ones.","['Since many years, schoolchildren have to learn many academic subjects.', 'It is a kind of selection to have the best ones.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
454,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"First of all I want to say, what the question deals with. I am asked if it is better to have broad knowledge of many academic subjects or if it is better to specialize in one specific subject. There are many advantages and disadvantages for both sides. In my opinion it would be better if you had broad knowledge of many subjects. The reason why this is in my opinion will be written down in the following text. First i want to say, that if you have broad knowledge you will be able to work in more companies. So it would be easier to get a job after you finished your school of academic studies. Maybe the company you want to be hired by is searching for a person who knows things about every part of a firm. A reason could be that the firm wants to be more free to hire someone.","['First of all I want to say, what the question deals with. I am asked if it is better to have broad knowledge of many academic subjects or if it is better to specialize in one specific subject. There are many advantages and disadvantages for both sides. In my opinion it would be better if you had broad knowledge of many subjects. The reason why this is in my opinion will be written down in the following text. First i want to say, that if you have broad knowledge you will be able to work in more companies. So it would be easier to get a job after you finished your school of academic studies. Maybe the company you want to be hired by is searching for a person who knows things about every part of a firm.', 'A reason could be that the firm wants to be more free to hire someone.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
455,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"An increasing number of students realize that it is more important for them to understand ideas and concepts , Unfortunately, there is a growing opposition among the other students , who maintain that learning facts is the most important factor in their studies. However, in the final analysis, I conclude that the former one does make sense. In the following discussion, I would like to present some points to support my statement. In the first place, the key point for my view is that understanding ideas and concepts, undoubtedly, which allow the students to cultivate their ability to self-study, plays the most important role in their studies. Actually, the final aim of the students' studies at university is to promote their sense of independence. For example, in their beginning studies, they need a teacher to guide them.","[""An increasing number of students realize that it is more important for them to understand ideas and concepts , Unfortunately, there is a growing opposition among the other students , who maintain that learning facts is the most important factor in their studies. However, in the final analysis, I conclude that the former one does make sense. In the following discussion, I would like to present some points to support my statement. In the first place, the key point for my view is that understanding ideas and concepts, undoubtedly, which allow the students to cultivate their ability to self-study, plays the most important role in their studies. Actually, the final aim of the students' studies at university is to promote their sense of independence."", 'For example, in their beginning studies, they need a teacher to guide them.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
456,Young people enjoy life more than older people do.,"In my opinion young people enjoy life more than old people do for many reasons. A young person can do a lot of things because he is physically healthy, can do a lot that old people can not do and because he is young and no one will look at what he is doing. A lot of people think that old people enjoy life more than young people because they think they have experience in life. They think that this experience will make them happy because they have no idea what to do to be a happy person. This may not be a good idea because even if old people have experience they will not be able to use this experience. They become old and harmful. They will not be able to do every thing. As a young person I can do a lot of things. there are many habits to do in daily life.","['In my opinion young people enjoy life more than old people do for many reasons. A young person can do a lot of things because he is physically healthy, can do a lot that old people can not do and because he is young and no one will look at what he is doing. A lot of people think that old people enjoy life more than young people because they think they have experience in life. They think that this experience will make them happy because they have no idea what to do to be a happy person. This may not be a good idea because even if old people have experience they will not be able to use this experience. They become old and harmful. They will not be able to do every thing. As a young person I can do a lot of things.', 'there are many habits to do in daily life.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
457,Young people nowadays do not give enough time to helping their communities.,"I disagree that young people nowadays do not give enough time to helping their communities, for two reasons. Here are my reasons. First, if one person doesn't want to give enough time to help other people that means he is selfish. I joined an interview process and new hired people training at my company. In my opinion,If there are two people in the same work position. The better man is always the one who spends more time helping other people. God always helps the one who loves and helps other people. The one who loves to spend more time helping people. He will get feedback from others. You never know when other people will feedback on your help. Once I worked for a local campaign , but I always helped people and did some volunteer work for a patient group. Till I want to work at a Global company. Some people help me to get an interview and get a job at a worldwide famous company. Giving enough time to helping communities not only gives me peace, a lovely feeling but also gives me a wild view to see the world. Second, I can see the gap of salary in my country becoming bigger and bigger. This big gap brings some public security problems. The rich people are afraid of being hostage, the poor people don't have money to give their child a well-educated child. Why don't we give enough time to helping our communities? Give the poor person help to educate, get work and receive benefits. We will not have much more public problems.","[""I disagree that young people nowadays do not give enough time to helping their communities, for two reasons. Here are my reasons. First, if one person doesn't want to give enough time to help other people that means he is selfish. I joined an interview process and new hired people training at my company. In my opinion,If there are two people in the same work position. The better man is always the one who spends more time helping other people. God always helps the one who loves and helps other people. The one who loves to spend more time helping people. He will get feedback from others. You never know when other people will feedback on your help. Once I worked for a local campaign , but I always helped people and did some volunteer work for a patient group. Till I want to work at a Global company. Some people help me to get an interview and get a job at a worldwide famous company. Giving enough time to helping communities not only gives me peace, a lovely feeling but also gives me a wild view to see the world. Second, I can see the gap of salary in my country becoming bigger and bigger. This big gap brings some public security problems. The rich people are afraid of being hostage, the poor people don't have money to give their child a well-educated child. Why don't we give enough time to helping our communities? Give the poor person help to educate, get work and receive benefits."", 'We will not have much more public problems.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
458,Successful people try new things and take risks rather than only doing what they already know how to do well.,"Success means inventing new things , which can be done by experiments and taking risks. It's not only restricted to successful people rather than to all people who are failures too. As success comes only by experiencing opposite results. It will be a new experience if we take risks and invent new things. This boosts our confidence and gives us a new experience. I agree that successful people try new things rather than doing what they already knew.","[""Success means inventing new things , which can be done by experiments and taking risks. It's not only restricted to successful people rather than to all people who are failures too. As success comes only by experiencing opposite results. It will be a new experience if we take risks and invent new things. This boosts our confidence and gives us a new experience."", 'I agree that successful people try new things rather than doing what they already knew.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
459,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"While we are studying it is good to know what I should learn. Should I keep working on a subject that I already master or should I develop a wildspread culture ? On the one hand, I could specialize in order to become one of the best at what I am doing but having no abilities to recycle myself in another subject, while on the other hand I can learn enough to have an overall culture and knowledge but no special skill. A lot of scientific development wouldn't have happened if scientists just focused on one subject. For instance, even if Einstein improved the way he viewed physics, he wouldn't have been able to develop his theories if he hadn't mastered mathematics. Usually great intellectuals have a broad knowledge that gives them a new way of seeing their specific subject. So in many ways both assertions are complementary. Personally I am a very curious person. For me all knowledge is good to fulfill my intellectual curiosity. Therefore I found it interesting to fly from one subject to another that to study one field that would allow me to become the best in a subject that I can only understand.","[""While we are studying it is good to know what I should learn. Should I keep working on a subject that I already master or should I develop a wildspread culture ? On the one hand, I could specialize in order to become one of the best at what I am doing but having no abilities to recycle myself in another subject, while on the other hand I can learn enough to have an overall culture and knowledge but no special skill. A lot of scientific development wouldn't have happened if scientists just focused on one subject. For instance, even if Einstein improved the way he viewed physics, he wouldn't have been able to develop his theories if he hadn't mastered mathematics. Usually great intellectuals have a broad knowledge that gives them a new way of seeing their specific subject. So in many ways both assertions are complementary. Personally I am a very curious person. For me all knowledge is good to fulfill my intellectual curiosity."", 'Therefore I found it interesting to fly from one subject to another that to study one field that would allow me to become the best in a subject that I can only understand.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
460,"In twenty years, there will be fewer cars in use than there are today.","Some people prefer to agree that the cars will disappear in twenty years. Nowadays, there are an excessive number of cars running on the street.","['Some people prefer to agree that the cars will disappear in twenty years.', 'Nowadays, there are an excessive number of cars running on the street.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
461,Most advertisements make products seem much better than they really are.,"Yes I do agree with this statement. In my opinion, when a person invents something new which is not available on the market. He tries to include everything that he could do. This is a good thing. But when the time comes for advertising this product. The person tries to advertise it in such a way that he can get profits as fast as he can. Lets talk about a shop who deals in mobile phones. When a person opens a new mobile phone shop he tries to give the customers promotions that the other shops do not give. Like to give a mobile phone headset, a car charger, a mobile phone carry case, some applications, games that he can be downloaded from the computer into the mobile phones. When a customer looks at this kind of advertisement he gets really excited. He goes to that shop and asks for that item that he saw in the advertisement. Then the shop keeper shows him, he does not like the item. Why ? Because most of the shops advertise the promotional items as original ones. But they find that they are not original. This causes a lot of problems when a shop keeper is selling a product of someone else. I would like to share an example that I experienced a year or two ago. There is a trademark that is really popular among ladies. It sells readymade clothes for women. And his logo is also very popular.","['Yes I do agree with this statement. In my opinion, when a person invents something new which is not available on the market. He tries to include everything that he could do. This is a good thing. But when the time comes for advertising this product. The person tries to advertise it in such a way that he can get profits as fast as he can. Lets talk about a shop who deals in mobile phones. When a person opens a new mobile phone shop he tries to give the customers promotions that the other shops do not give. Like to give a mobile phone headset, a car charger, a mobile phone carry case, some applications, games that he can be downloaded from the computer into the mobile phones. When a customer looks at this kind of advertisement he gets really excited. He goes to that shop and asks for that item that he saw in the advertisement. Then the shop keeper shows him, he does not like the item. Why ? Because most of the shops advertise the promotional items as original ones. But they find that they are not original. This causes a lot of problems when a shop keeper is selling a product of someone else. I would like to share an example that I experienced a year or two ago. There is a trademark that is really popular among ladies. It sells readymade clothes for women.', 'And his logo is also very popular.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
